portal_url	title_raw	text_raw	mentions_disease	about_patient	title_toks	text_toks
medmon.semanticlab.net/doc/4710876563741913945/BioPortfolio-News-Portal	BioPortfolio News Portal	Voyager Therapeutics and AbbVie Announce Collaboration to Develop Vectorized Antibodies to Treat Parkinsons Disease and Other Synucleinopathies: Deal expands collaborative efforts on vectorized antibodies to target pathological species of alphasynuclein… https://t.co/JHEEWW0jFi. 	1	0	BioPortfolio|News|Portal	Voyager|Therapeutics|and|AbbVie|Announce|Collaboration|to|Develop|Vectorized|Antibodies|to|Treat|Parkinsons|Disease|and|Other|Synucleinopathies|:|Deal|expands|collaborative|efforts|on|vectorized|antibodies|to|target|pathological|species|of|alphasynuclein|…|https://t.co/JHEEWW0jFi|.
medmon.semanticlab.net/doc/4710589018799606473/Hadley-Johnston	Hadley Johnston	If someone you love has Alzheimer's or ALS or Parkinson's, of if you are terrified by the thought of contracting those diseases, then this video is a must for you! Possible cure on the horizon. https://t.co/2xOKGDtvg2. 	1	0	Hadley|Johnston	If|someone|you|love|has|Alzheimer's|or|ALS|or|Parkinson's|,|of|if|you|are|terrified|by|the|thought|of|contracting|those|diseases|,|then|this|video|is|a|must|for|you|!|Possible|cure|on|the|horizon|.|https://t.co/2xOKGDtvg2|.
medmon.semanticlab.net/doc/4710326053401125478/--	  	RT @stattydread: Number 4 got Parkinson's https://t.co/7B1NyXPaSF. 	1	0		RT|@stattydread|:|Number|4|got|Parkinson's|https://t.co/7B1NyXPaSF|.
medmon.semanticlab.net/doc/4710163429719579128/Spoonseeker	Spoonseeker	This article describes how I published my children’s fantasy story despite my Parkinsons. Would like to write similar piece referring to my #MyalgicE #mecfs in same way but too much danger of unfair ‘You see? Anyone can beat ME. Just try harder’ response. https://t.co/jE2iLEe5eC. 	1	1	Spoonseeker	This|article|describes|how|I|published|my|children|’|s|fantasy|story|despite|my|Parkinsons|.|Would|like|to|write|similar|piece|referring|to|my|#MyalgicE|#mecfs|in|same|way|but|too|much|danger|of|unfair|‘|You|see|?|Anyone|can|beat|ME|.|Just|try|harder|’|response|.|https://t.co/jE2iLEe5eC|.
medmon.semanticlab.net/doc/4709738231822642291/Leanne	Leanne	Whether you have been newly diagnosed with #Parkinsons, are a carer or have been living with the condition for longer, our forum is a place for you chat about the things that are important to you. Join the community today: https://t.co/F28kXBTTzj https://t.co/LNQMUysFas. 	1	0	Leanne	Whether|you|have|been|newly|diagnosed|with|#Parkinsons|,|are|a|carer|or|have|been|living|with|the|condition|for|longer|,|our|forum|is|a|place|for|you|chat|about|the|things|that|are|important|to|you|.|Join|the|community|today|:|https://t.co/F28kXBTTzj|https://t.co/LNQMUysFas|.
medmon.semanticlab.net/doc/4709576027013909398/What-Just-Opened	What Just Opened	"Beloved basketball coach at the Paradise Valley Community Center -- Tommy ""Dee"" Alvey is fighting Parkinson's Disease. His friends have set up a @gofundme page to raise money and help him with medical expenses and his business. @Fox10Phoenix https://t.co/dRPK1Wtbcz. "	1	1	What|Just|Opened	"Beloved|basketball|coach|at|the|Paradise|Valley|Community|Center|-|-|Tommy|""|Dee|""|Alvey|is|fighting|Parkinson's|Disease|.|His|friends|have|set|up|a|@gofundme|page|to|raise|money|and|help|him|with|medical|expenses|and|his|business|.|@Fox10Phoenix|https://t.co/dRPK1Wtbcz|."
medmon.semanticlab.net/doc/4709526874934419278/Home-Helpers	Home Helpers	Answered: What Is Parkinson's Disease And Vascular Parkinsonism. https://t.co/kfZQ5jk0Zw. #healthcare. 	1	0	Home|Helpers	Answered|:|What|Is|Parkinson's|Disease|And|Vascular|Parkinsonism|.|https://t.co/kfZQ5jk0Zw|.|#healthcare|.
medmon.semanticlab.net/doc/4708961622714847997/The-MJF-Database	The MJF Database	Tune In: Alan Alda and Michael J. Fox Swap Stories about Living with Parkinson's https://t.co/qLGpQZUYG1. 	1	1	The|MJF|Database	Tune|In|:|Alan|Alda|and|Michael|J|.|Fox|Swap|Stories|about|Living|with|Parkinson's|https://t.co/qLGpQZUYG1|.
medmon.semanticlab.net/doc/4708890354270488418/General-Physics-Lab	General Physics Lab	Health: Scientists discover key reason behind mystery of Alzheimer's, Parkinson's - Gulf Digital News - +GENERAL PHYSICS LABORATORY (GPL). Health: Scientists discover key reason behind mystery of Alzheimer's, ... https://t.co/81U0X9hz5v. 	1	0	General|Physics|Lab	Health|:|Scientists|discover|key|reason|behind|mystery|of|Alzheimer's|,|Parkinson's|-|Gulf|Digital|News|-|+|GENERAL|PHYSICS|LABORATORY|(|GPL|)|.|Health|:|Scientists|discover|key|reason|behind|mystery|of|Alzheimer's|,|...|https://t.co/81U0X9hz5v|.
medmon.semanticlab.net/doc/4708858401605550831/HubBucket-Inc.	HubBucket Inc.	RT @arxiv_org: Predicting Parkinson's Disease using Latent Information extracted from Deep Neural Networks. https://t.co/8Bc7ZjHE63 https:/…. 	1	0	HubBucket|Inc|.	RT|@arxiv_org|:|Predicting|Parkinson's|Disease|using|Latent|Information|extracted|from|Deep|Neural|Networks|.|https://t.co/8Bc7ZjHE63|https|:/|…|.
medmon.semanticlab.net/doc/4708831367963116114/Gary-Sharpe	Gary Sharpe	RT @DrGarySharpe: Music and Dance Therapy for Parkinson's Disease https://t.co/k4Ho5zrIWG #parkinsons. 	1	0	Gary|Sharpe	RT|@DrGarySharpe|:|Music|and|Dance|Therapy|for|Parkinson's|Disease|https://t.co/k4Ho5zrIWG|#parkinsons|.
medmon.semanticlab.net/doc/4708226791870149524/March-of-Dimes-CA	March of Dimes CA	Know someone affected by a stroke or cerebral palsy, spina bifida, Parkinsons, multiple sclerosis, or acquired brain injury)? Our Conductive Education & #MODCAfterStroke programs help increase independence! Show your support at #RFDSaskatoon March 15! https://t.co/1yncphqDjg https://t.co/FDLsugyO7a. 	1	0	March|of|Dimes|CA	Know|someone|affected|by|a|stroke|or|cerebral|palsy|,|spina|bifida|,|Parkinsons|,|multiple|sclerosis|,|or|acquired|brain|injury|)|?|Our|Conductive|Education|&|#MODCAfterStroke|programs|help|increase|independence|!|Show|your|support|at|#RFDSaskatoon|March|15|!|https://t.co/1yncphqDjg|https://t.co/FDLsugyO7a|.
medmon.semanticlab.net/doc/4708209589300366803/James-Bowers	James Bowers	@NORML My mom has Parkinson, I tried a bottle of CBD oil last month without her knowing. Didn't notice much until I ran out, then her shacks got worse. Time for a new bottle. 	1	1	James|Bowers	@NORML|My|mom|has|Parkinson|,|I|tried|a|bottle|of|CBD|oil|last|month|without|her|knowing|.|Didn't|notice|much|until|I|ran|out|,|then|her|shacks|got|worse|.|Time|for|a|new|bottle|.
medmon.semanticlab.net/doc/4708172724017270324/GovCloud-Network	GovCloud Network	This Watch Helps Stabilise People Suffering From #Parkinsons #HIMSS19 #disabilities #accessibility. #HealthTech #DigitalHealth https://t.co/EFcoMTkAs1. 	1	1	GovCloud|Network	This|Watch|Helps|Stabilise|People|Suffering|From|#Parkinsons|#HIMSS19|#disabilities|#accessibility|.|#HealthTech|#DigitalHealth|https://t.co/EFcoMTkAs1|.
medmon.semanticlab.net/doc/4708076877171967485/Yumanity	Yumanity	In 1817, James Parkinson medically described #Parkinsons disease. Learn more about the history of Parkinson’s disease here: https://t.co/Mu7aEgQAu9. 	1	0	Yumanity	In|1817|,|James|Parkinson|medically|described|#Parkinsons|disease|.|Learn|more|about|the|history|of|Parkinson|’|s|disease|here|:|https://t.co/Mu7aEgQAu9|.
medmon.semanticlab.net/doc/4708069504002576957/Acorda-Therapeutics	Acorda Therapeutics	Many people find that keeping a diary is a helpful way of monitoring their #Parkinsons. Find out more about monitoring your Parkinson's: https://t.co/GNBwHXtK1f 📝 https://t.co/aJElwbHNBs. 	1	1	Acorda|Therapeutics	Many|people|find|that|keeping|a|diary|is|a|helpful|way|of|monitoring|their|#Parkinsons|.|Find|out|more|about|monitoring|your|Parkinson's|:|https://t.co/GNBwHXtK1f|📝|https://t.co/aJElwbHNBs|.
medmon.semanticlab.net/doc/4707727895178110911/WatrCoolr	WatrCoolr	TIL, that a lady named Joy Milne claimed to identify a Parkinson's patients by smell. https://t.co/e214FRv3Ug. 	1	0	WatrCoolr	TIL|,|that|a|lady|named|Joy|Milne|claimed|to|identify|a|Parkinson's|patients|by|smell|.|https://t.co/e214FRv3Ug|.
medmon.semanticlab.net/doc/4707718063999036027/JaneFW-GTTO	JaneFW #GTTO	RT @suejonessays: #FirstDoNoHarm Benefits Assessor: How Long Are You Likely To Have Parkinson's? https://t.co/Oeg4hdCHD7 via @RevolutionBre…. 	1	0	JaneFW|#GTTO	RT|@suejonessays|:|#FirstDoNoHarm|Benefits|Assessor|:|How|Long|Are|You|Likely|To|Have|Parkinson's|?|https://t.co/Oeg4hdCHD7|via|@RevolutionBre|…|.
medmon.semanticlab.net/doc/4707339589350814207/Eleanna	Eleanna	Heavily revised paper: 90 independent genetic risk factors for Parkinson's disease + more. Thanks to all the people way smarter than me who contributed to this like the @pdgenetics, @MichaelJFoxOrg and @23andMeResearch teams. Keep your fingers crossed the journal likes it 🤓. https://t.co/ijAzIthp12. 	1	0	Eleanna	Heavily|revised|paper|:|90|independent|genetic|risk|factors|for|Parkinson's|disease|+|more|.|Thanks|to|all|the|people|way|smarter|than|me|who|contributed|to|this|like|the|@pdgenetics|,|@MichaelJFoxOrg|and|@23andMeResearch|teams|.|Keep|your|fingers|crossed|the|journal|likes|it|🤓|.|https://t.co/ijAzIthp12|.
medmon.semanticlab.net/doc/4707334674159287495/NADA-TEXAS	⚔NADA TEXAS⚔	"@LisaMei62 Does Robert Orouke have tourettes or Parkinson's? Who moves that much? Like hes got ""Stay'n Alive"" on constant loop in his brain. And not even the Travolta, he looks more like the Ted Striker version. #WWG1WGA. #QANON https://t.co/SvlXMJ0QfS. "	1	0	⚔|NADA|TEXAS|⚔	"@LisaMei62|Does|Robert|Orouke|have|tourettes|or|Parkinson's|?|Who|moves|that|much|?|Like|hes|got|""|Stay'n|Alive|""|on|constant|loop|in|his|brain|.|And|not|even|the|Travolta|,|he|looks|more|like|the|Ted|Striker|version|.|#WWG1WGA|.|#QANON|https://t.co/SvlXMJ0QfS|."
medmon.semanticlab.net/doc/4707206877922029237/Deborah-FosterSalsa	Deborah FosterSalsa	Sometimes we try to appear 'fine' to avoid the stigma of #Parkinsons. Have you found yourself striving to appear as though you have it all together? Share what you've learned with MyParkinsonsTeam: https://t.co/VE8WOQsm92 https://t.co/RGFqSSosL7. 	1	1	Deborah|FosterSalsa	Sometimes|we|try|to|appear|'|fine|'|to|avoid|the|stigma|of|#Parkinsons|.|Have|you|found|yourself|striving|to|appear|as|though|you|have|it|all|together|?|Share|what|you've|learned|with|MyParkinsonsTeam|:|https://t.co/VE8WOQsm92|https://t.co/RGFqSSosL7|.
medmon.semanticlab.net/doc/4706968488176764097/Ana-Sandoiu	Ana Sandoiu	What role does the gut play in Parkinson's disease? https://t.co/HdkmLYarVd @mnt_anasandoiu #parkinsons #gut https://t.co/5E1KSSaNGf. 	1	0	Ana|Sandoiu	What|role|does|the|gut|play|in|Parkinson's|disease|?|https://t.co/HdkmLYarVd|@mnt_anasandoiu|#parkinsons|#gut|https://t.co/5E1KSSaNGf|.
medmon.semanticlab.net/doc/4706946516495607839/Eric-Kline	Eric Kline	@RepMikeQuigley Sorry to hear about your loss. I know what it's like to lose a loved one to Parkinson's. God Bless you and your family! Respectfully yours,. 	1	1	Eric|Kline	@RepMikeQuigley|Sorry|to|hear|about|your|loss|.|I|know|what|it's|like|to|lose|a|loved|one|to|Parkinson's|.|God|Bless|you|and|your|family|!|Respectfully|yours|,|.
medmon.semanticlab.net/doc/4706919398447730243/Peter-Szabo	Peter Szabo	#Parkinsons disease is the fastest-growing neurological disease. In 1990–2015, the number of people living with Parkinson's doubled to more than 6.2 mn. By 2040, experts predict that that number will reach 12 mn. https://t.co/uKG5UyBBF0. https://t.co/1PBh9TihAD https://t.co/NVJXGn8SEV. 	1	0	Peter|Szabo	#Parkinsons|disease|is|the|fastest-growing|neurological|disease|.|In|1990|–|2015|,|the|number|of|people|living|with|Parkinson's|doubled|to|more|than|6.2|mn|.|By|2040|,|experts|predict|that|that|number|will|reach|12|mn|.|https://t.co/uKG5UyBBF0|.|https://t.co/1PBh9TihAD|https://t.co/NVJXGn8SEV|.
medmon.semanticlab.net/doc/4706862810297636858/Datewithmyface	Datewithmyface	RT @FitnessMagazine: Parkinson's Took Away My Ability to Walk—So Now I Run Marathons https://t.co/hPAYmpba3R. 	1	1	Datewithmyface	RT|@FitnessMagazine|:|Parkinson's|Took|Away|My|Ability|to|Walk|—|So|Now|I|Run|Marathons|https://t.co/hPAYmpba3R|.
medmon.semanticlab.net/doc/4706700607477783262/Lucibee	Lucibee	“She detected Parkinson's on her husband, Les, 10 years before he was diagnosed by doctors. Now Joy, from Perth, is using her ability to help scientists develop a diagnostic test for the condition” https://t.co/Vk2dSRmYTw. 	1	1	Lucibee	“|She|detected|Parkinson's|on|her|husband|,|Les|,|10|years|before|he|was|diagnosed|by|doctors|.|Now|Joy|,|from|Perth|,|is|using|her|ability|to|help|scientists|develop|a|diagnostic|test|for|the|condition|”|https://t.co/Vk2dSRmYTw|.
medmon.semanticlab.net/doc/4706673573627239051/Non-Nigerian-Leee-Leee	Non-Nigerian Leee-Leee	RT @PharmaFactz: Which of the following antiviral drugs is also used in the treatment of Parkinson's disease? 	1	0	Non-Nigerian|Leee-Leee	RT|@PharmaFactz|:|Which|of|the|following|antiviral|drugs|is|also|used|in|the|treatment|of|Parkinson's|disease|?
medmon.semanticlab.net/doc/4706663743593552840/Darren-Perry	◄Darren Perry►	@SkySportsPL , genuine question... Has the interviewer who just spoke with son and eriksen got Parkinson's? The microphone was shaking a lot. Hope his ok. 	1	0	◄|Darren|Perry|►	@SkySportsPL|,|genuine|question|...|Has|the|interviewer|who|just|spoke|with|son|and|eriksen|got|Parkinson's|?|The|microphone|was|shaking|a|lot|.|Hope|his|ok|.
medmon.semanticlab.net/doc/4706494167055176089/Cameron-J.-Navy	Cameron J. Navy	#Parkinsons clinical trial. Join this #ClinicalTrial to help researchers evaluate an investigational medication for Parkinson's disease psychosis. Apply now https://t.co/BhfdNXgweO https://t.co/cuVxxmD3H5. 	1	0	Cameron|J|.|Navy	#Parkinsons|clinical|trial|.|Join|this|#ClinicalTrial|to|help|researchers|evaluate|an|investigational|medication|for|Parkinson's|disease|psychosis|.|Apply|now|https://t.co/BhfdNXgweO|https://t.co/cuVxxmD3H5|.
medmon.semanticlab.net/doc/4706285268740265638/Gary-Sharpe	Gary Sharpe	Busy, Anxious Thoughts and Parkinson's Disease https://t.co/W7w7Qgx8Tc #wellbeing. 	1	0	Gary|Sharpe	Busy|,|Anxious|Thoughts|and|Parkinson's|Disease|https://t.co/W7w7Qgx8Tc|#wellbeing|.
medmon.semanticlab.net/doc/4706280353847997312/Spring-Chicken	Spring Chicken	So this week was my worst with #Parkinsons. Whatever ‘winter bug’ I have had, the assault on the effectiveness of my meds was hell! I’m getting better! Today I tried an alternative therapy.. I have had pd for 8 yrs but music was there first. Simple but it works. #musclememory https://t.co/K7qUFbouzW. 	1	1	Spring|Chicken	So|this|week|was|my|worst|with|#Parkinsons|.|Whatever|‘|winter|bug|’|I|have|had|,|the|assault|on|the|effectiveness|of|my|meds|was|hell|!|I|’|m|getting|better|!|Today|I|tried|an|alternative|therapy|..|I|have|had|pd|for|8|yrs|but|music|was|there|first|.|Simple|but|it|works|.|#musclememory|https://t.co/K7qUFbouzW|.
medmon.semanticlab.net/doc/4706066540436243352/OutThinkParkinsons	OutThinkParkinsons	Demonstration of using a Wedge Support in Parkinson's Therapy https://t.co/Z0zwGvcx9b https://t.co/Mz2pX6JC64 #wellness. 	1	0	OutThinkParkinsons	Demonstration|of|using|a|Wedge|Support|in|Parkinson's|Therapy|https://t.co/Z0zwGvcx9b|https://t.co/Mz2pX6JC64|#wellness|.
medmon.semanticlab.net/doc/4706037047957109992/Rachel-Roberts	Rachel Roberts	Info: #Colloidal #gold has been used as #alternativemedicine for #brain related issues like #Parkinson #disease: https://t.co/7ucPL3zzdF. 	1	0	Rachel|Roberts	Info|:|#Colloidal|#gold|has|been|used|as|#alternativemedicine|for|#brain|related|issues|like|#Parkinson|#disease|:|https://t.co/7ucPL3zzdF|.
medmon.semanticlab.net/doc/4706022301914401022/American-Abortive-Prudence	American Abortive Prudence	RT @womencitizen: Lack of vitamin D onsets Parkinson disease. 	1	0	American|Abortive|Prudence	RT|@womencitizen|:|Lack|of|vitamin|D|onsets|Parkinson|disease|.
medmon.semanticlab.net/doc/4705933827672461893/Syn-Flamez!	Syn Flamez!	My grandpa with Parkinson's has been using art to forget about his disease, he can barely control his hands anymore but he still fights to pursue his new passion and I just wanted to show some of the work he has managed to pull off despite all of the odds being against him. :) https://t.co/B82RfuToog. 	1	1	Syn|Flamez|!	My|grandpa|with|Parkinson's|has|been|using|art|to|forget|about|his|disease|,|he|can|barely|control|his|hands|anymore|but|he|still|fights|to|pursue|his|new|passion|and|I|just|wanted|to|show|some|of|the|work|he|has|managed|to|pull|off|despite|all|of|the|odds|being|against|him|.|:)|https://t.co/B82RfuToog|.
medmon.semanticlab.net/doc/4705808490167244133/akwu	akwu	Future smart watches may be able to give you early warning of Parkinson's. #Wearables #DigitalHealth #SmartWatches. @Paula_Piccard @alvinfoo @NextGenCloudIT @HeinzVHoenen @JGrobicki @mvollmer1 @rajat_shrimal @chboursin @HealthcareLdr @IrmaRaste @gvalan @DrJDrooghaag @UrsBolt https://t.co/odomkKjd0C. 	1	0	akwu	Future|smart|watches|may|be|able|to|give|you|early|warning|of|Parkinson's|.|#Wearables|#DigitalHealth|#SmartWatches|.|@Paula_Piccard|@alvinfoo|@NextGenCloudIT|@HeinzVHoenen|@JGrobicki|@mvollmer1|@rajat_shrimal|@chboursin|@HealthcareLdr|@IrmaRaste|@gvalan|@DrJDrooghaag|@UrsBolt|https://t.co/odomkKjd0C|.
medmon.semanticlab.net/doc/4705680694725805239/john-randall	john randall	The Gut's Link to Parkinson's: Hype or Hope? https://t.co/9wExjHd9Is. Many patients with PD suffer from gut-related symptoms such as constipation, which have an impact on quality of life. #parkinsons #neurology #microbiome #science #neuroscience #health. 	1	1	john|randall	The|Gut's|Link|to|Parkinson's|:|Hype|or|Hope|?|https://t.co/9wExjHd9Is|.|Many|patients|with|PD|suffer|from|gut-related|symptoms|such|as|constipation|,|which|have|an|impact|on|quality|of|life|.|#parkinsons|#neurology|#microbiome|#science|#neuroscience|#health|.
medmon.semanticlab.net/doc/4705609421467172010/Rachel-Dolhun	Rachel Dolhun	Myths about levodopa, the most commonly prescribed #Parkinsons medication, could prevent people from using the drug when it might be helpful. Learn the facts and the fiction in my latest #AsktheMD: https://t.co/ofV7gfm517. 	1	0	Rachel|Dolhun	Myths|about|levodopa|,|the|most|commonly|prescribed|#Parkinsons|medication|,|could|prevent|people|from|using|the|drug|when|it|might|be|helpful|.|Learn|the|facts|and|the|fiction|in|my|latest|#AsktheMD|:|https://t.co/ofV7gfm517|.
medmon.semanticlab.net/doc/4705550449478860461/EPDA	EPDA	Read this very positive report about @kinetics_corp #Parkinsons #KinetiGraph™ (#PKG) system... 	1	0	EPDA	Read|this|very|positive|report|about|@kinetics_corp|#Parkinsons|#KinetiGraph|™|(|#PKG|)|system|...
medmon.semanticlab.net/doc/4705496369862007646/Stephen-Hill	Stephen Hill	The @ParkinsonsUK audit gathered the care experiences of over 1,500 people with Parkinson's in Scotland in 2017 - find out what it told us about @NHSScotland's Parkinson's services in our new report - @ParkinsonsEN. https://t.co/DFFvAciolc. 	1	0	Stephen|Hill	The|@ParkinsonsUK|audit|gathered|the|care|experiences|of|over|1,500|people|with|Parkinson's|in|Scotland|in|2017|-|find|out|what|it|told|us|about|@NHSScotland|'|s|Parkinson's|services|in|our|new|report|-|@ParkinsonsEN|.|https://t.co/DFFvAciolc|.
medmon.semanticlab.net/doc/4705334166744320482/jisung-voice:-wtf-was-that	jisung voice: wtf was that	you know what,. PARKINSON'S LAW. i'm starting my homework at 6pm to give myself some break time. 	1	1	jisung|voice|:|wtf|was|that	you|know|what|,|.|PARKINSON'S|LAW|.|i'm|starting|my|homework|at|6pm|to|give|myself|some|break|time|.
medmon.semanticlab.net/doc/4705321878578179582/Frankfort-Times	Frankfort Times	From today's Times: Rock Steady Boxing is now fighting Parkinson's in Frankfort. https://t.co/ua8C6QjiJg https://t.co/lPJHZQeE3s. 	1	0	Frankfort|Times	From|today's|Times|:|Rock|Steady|Boxing|is|now|fighting|Parkinson's|in|Frankfort|.|https://t.co/ua8C6QjiJg|https://t.co/lPJHZQeE3s|.
medmon.semanticlab.net/doc/4705304678572382324/U.S.-News-Health	U.S. News Health	People with Parkinson's disease may practice tai chi to help reduce body stiffness and improve balance. https://t.co/LkNWRaUTQF. 	1	1	U|.|S|.|News|Health	People|with|Parkinson's|disease|may|practice|tai|chi|to|help|reduce|body|stiffness|and|improve|balance|.|https://t.co/LkNWRaUTQF|.
medmon.semanticlab.net/doc/4705270268342053017/Wake-Research	Wake Research	Do you or a loved one suffer from Parkinson's disease? Learn about our enrolling clinical research study: https://t.co/PnnwnqWYMU https://t.co/PnnwnqWYMU. 	1	0	Wake|Research	Do|you|or|a|loved|one|suffer|from|Parkinson's|disease|?|Learn|about|our|enrolling|clinical|research|study|:|https://t.co/PnnwnqWYMU|https://t.co/PnnwnqWYMU|.
medmon.semanticlab.net/doc/4705157220210342227/CazWalkerFastGirl	CazWalker#FastGirl	@End_TheFederalR @philosopherssto This is the best that happened to this man, to suppress the symptoms of parkinson. Works also for me, to get rid of inflammation from arthritis. 	1	1	CazWalker|#FastGirl	@End_TheFederalR|@philosopherssto|This|is|the|best|that|happened|to|this|man|,|to|suppress|the|symptoms|of|parkinson|.|Works|also|for|me|,|to|get|rid|of|inflammation|from|arthritis|.
medmon.semanticlab.net/doc/4704958151268095735/OutThinkParkinsons	OutThinkParkinsons	The Role of the Gut and Digestive System in Parkinson's Disease https://t.co/ZfAbLCHKg8 #therapy. 	1	0	OutThinkParkinsons	The|Role|of|the|Gut|and|Digestive|System|in|Parkinson's|Disease|https://t.co/ZfAbLCHKg8|#therapy|.
medmon.semanticlab.net/doc/4704938491242568282/John-Garcia	John Garcia	@TheRealCDK1 Broke my heart when I could no longer care for my mom. Her Parkinsons had become unmanageable for me. It's your mom! 	1	1	John|Garcia	@TheRealCDK1|Broke|my|heart|when|I|could|no|longer|care|for|my|mom|.|Her|Parkinsons|had|become|unmanageable|for|me|.|It's|your|mom|!
medmon.semanticlab.net/doc/4704783659028386173/Seattle's-Banker	Seattle's Banker	Deep Brain Stimulation Offers Fresh Hope for Parkinson's Patients https://t.co/12zcpfJR30. 	1	0	Seattle's|Banker	Deep|Brain|Stimulation|Offers|Fresh|Hope|for|Parkinson's|Patients|https://t.co/12zcpfJR30|.
medmon.semanticlab.net/doc/4704673066982899180/Gary-Sharpe	Gary Sharpe	RT @DrGarySharpe: Initiating Jumping, Hop, Skip & Jump with a Ball in Parkinson's https://t.co/oscOLBKx4b https://t.co/CMVTZfNze6 #wellbeing. 	1	0	Gary|Sharpe	RT|@DrGarySharpe|:|Initiating|Jumping|,|Hop|,|Skip|&|Jump|with|a|Ball|in|Parkinson's|https://t.co/oscOLBKx4b|https://t.co/CMVTZfNze6|#wellbeing|.
medmon.semanticlab.net/doc/4704525610803576092/Pam-aka-NoDeal-NoWall	Pam aka #NoDeal #NoWall	RT @OutThinkingPD: PEMF Applied to Tremor Control in Parkinson's Disease https://t.co/dmXOLnVM9r #wellbeing. 	1	0	Pam|aka|#NoDeal|#NoWall	RT|@OutThinkingPD|:|PEMF|Applied|to|Tremor|Control|in|Parkinson's|Disease|https://t.co/dmXOLnVM9r|#wellbeing|.
medmon.semanticlab.net/doc/4704501032612519512/Adrian-Owen-OBE	Adrian Owen OBE	Eye movements in the “Morris Maze” spatial working memory task reveal deficits in strategic planning in Parkinson's. Our new paper is available online! w/ @hodgson_tl @froukehe @Comadork et al. https://t.co/dgSzpogWdH. 	1	0	Adrian|Owen|OBE	Eye|movements|in|the|“|Morris|Maze|”|spatial|working|memory|task|reveal|deficits|in|strategic|planning|in|Parkinson's|.|Our|new|paper|is|available|online|!|w|/|@hodgson_tl|@froukehe|@Comadork|et|al|.|https://t.co/dgSzpogWdH|.
medmon.semanticlab.net/doc/4704348661026707893/Patrick-Mroz	Patrick Mroz	Linda Ronstadt quit performing years ago as Parkinson's disease made singing impossible. But she just released her first live album — from tapes recorded at the height of her vocal powers https://t.co/Y69xyM3Zxq https://t.co/fPmEj3gCm6. 	1	1	Patrick|Mroz	Linda|Ronstadt|quit|performing|years|ago|as|Parkinson's|disease|made|singing|impossible|.|But|she|just|released|her|first|live|album|—|from|tapes|recorded|at|the|height|of|her|vocal|powers|https://t.co/Y69xyM3Zxq|https://t.co/fPmEj3gCm6|.
medmon.semanticlab.net/doc/4704331457314153698/Alice-Bonasio	Alice Bonasio	Many chronic diseases such as diabetes, Parkinson's and obesity are rooted in inflammation of the gut, which is influenced by the foods we eat https://t.co/XLN6CbIyim via @techtrends_tech. 	1	0	Alice|Bonasio	Many|chronic|diseases|such|as|diabetes|,|Parkinson's|and|obesity|are|rooted|in|inflammation|of|the|gut|,|which|is|influenced|by|the|foods|we|eat|https://t.co/XLN6CbIyim|via|@techtrends_tech|.
medmon.semanticlab.net/doc/4704183998975520341/V.-Spell	V. Spell	Linda Ronstadt: A voice from the past. The retired singer who struggles with Parkinson's has released her first-ever live album, from newly-uncovered tapes of a 1980 concert, recorded at the height of her vocal powers https://t.co/i8nuVir1xe https://t.co/U9UEAEQ0UL. 	1	1	V|.|Spell	Linda|Ronstadt|:|A|voice|from|the|past|.|The|retired|singer|who|struggles|with|Parkinson's|has|released|her|first-ever|live|album|,|from|newly-uncovered|tapes|of|a|1980|concert|,|recorded|at|the|height|of|her|vocal|powers|https://t.co/i8nuVir1xe|https://t.co/U9UEAEQ0UL|.
medmon.semanticlab.net/doc/4703999676468469045/Vicky	Vicky	RT @thebootdotcom: WATCH: Ronstadt was having vocal troubles more than a decade before she was diagnosed with Parkinson's in 2013: https://…. 	1	1	Vicky	RT|@thebootdotcom|:|WATCH|:|Ronstadt|was|having|vocal|troubles|more|than|a|decade|before|she|was|diagnosed|with|Parkinson's|in|2013|:|https://…|.
medmon.semanticlab.net/doc/4703793236990841034/certified-Gentleman	certified Gentleman	RT @LailaIjeoma: Wait! Is this for real? Should doctors start prescribing marijuana now to Parkinson patients? https://t.co/FPRjA9uWlx. 	1	0	certified|Gentleman	RT|@LailaIjeoma|:|Wait|!|Is|this|for|real|?|Should|doctors|start|prescribing|marijuana|now|to|Parkinson|patients|?|https://t.co/FPRjA9uWlx|.
medmon.semanticlab.net/doc/4703751458303049960/Institute-of-Developmental-Genetics	Institute of Developmental Genetics	RT @BrundinPatrik: #parkinsons might sometimes start up the nose. Wouldn’t it be ironic if it could be slowed via the nose! @journal_PD htt…. 	1	0	Institute|of|Developmental|Genetics	RT|@BrundinPatrik|:|#parkinsons|might|sometimes|start|up|the|nose|.|Wouldn|’|t|it|be|ironic|if|it|could|be|slowed|via|the|nose|!|@journal_PD|htt|…|.
medmon.semanticlab.net/doc/4703584338399345190/Sean-Logan	Sean Logan	RT @people: Linda Ronstadt Opens Up About Parkinson's Battle: 'I'm Afraid of Suffering, But I'm Not Afraid of Dying' https://t.co/WQm6HtJqOF. 	1	1	Sean|Logan	RT|@people|:|Linda|Ronstadt|Opens|Up|About|Parkinson's|Battle|:|'|I'm|Afraid|of|Suffering|,|But|I'm|Not|Afraid|of|Dying|'|https://t.co/WQm6HtJqOF|.
