portal_url	title_raw	text_raw	mentions_disease	about_patient	title_toks	text_toks
medmon.semanticlab.net/doc/4713466066398919627/Philly-Informer	Philly Informer	Pediatric Multiple Sclerosis and Neuroinflammatory Disorders Clinic Clinical Trials |. Children's Hospital of Philadelphia https://t.co/7aBfQ72miL https://t.co/XOPcC4fMz9.	1	0	Philly|Informer	Pediatric|Multiple|Sclerosis|and|Neuroinflammatory|Disorders|Clinic|Clinical|Trials|||.|Children's|Hospital|of|Philadelphia|https://t.co/7aBfQ72miL|https://t.co/XOPcC4fMz9|.
medmon.semanticlab.net/doc/4713396864908721734/Spa-Inc	Spa Inc	#FearlessFriday shout out to Selma Blair for shedding light on Multiple Sclerosis. https://t.co/tPnGLZzKeb via @NYTHealth https://t.co/nILwMjzpNY.	1	0	Spa|Inc	#FearlessFriday|shout|out|to|Selma|Blair|for|shedding|light|on|Multiple|Sclerosis|.|https://t.co/tPnGLZzKeb|via|@NYTHealth|https://t.co/nILwMjzpNY|.
medmon.semanticlab.net/doc/4713396864864682506/Nikki-Menne	Nikki Menne	March 1st starts MS awareness month. And on the heels of watching @SelmaBlair fight, I wish nothing but strength and a cure for every warrior and their families 🧡 #mswarrior #msawareness #cure #everydayfight #multiplesclerosis #thankyoutomyfamily https://t.co/4NhanR7g2A.	1	0	Nikki|Menne	March|1st|starts|MS|awareness|month|.|And|on|the|heels|of|watching|@SelmaBlair|fight|,|I|wish|nothing|but|strength|and|a|cure|for|every|warrior|and|their|families|🧡|#mswarrior|#msawareness|#cure|#everydayfight|#multiplesclerosis|#thankyoutomyfamily|https://t.co/4NhanR7g2A|.
medmon.semanticlab.net/doc/4713384606558539215/--zara--	  zara  	Multiple sclerosis is not a hindrance. You are stronger than any disease.	1	0	zara	Multiple|sclerosis|is|not|a|hindrance|.|You|are|stronger|than|any|disease|.
medmon.semanticlab.net/doc/4713296058584592077/	𝕛	he fact she's been so brave to come out and discuss multiple sclerosis speaks volumes about her strength. his is a condition so so close to my heart, and to see people learn more about it is honestly wonderful 💛 h.	1	1	𝕛	he|fact|she's|been|so|brave|to|come|out|and|discuss|multiple|sclerosis|speaks|volumes|about|her|strength|.|his|is|a|condition|so|so|close|to|my|heart|,|and|to|see|people|learn|more|about|it|is|honestly|wonderful|💛|h|.
medmon.semanticlab.net/doc/4713288685133658996/jeunesse-founder	jeunesse founder	Multiple Sclerosis Brain Lesions – What You Should Know About Them https://t.co/rKl6tw4IeF.	1	0	jeunesse|founder	Multiple|Sclerosis|Brain|Lesions|–|What|You|Should|Know|About|Them|https://t.co/rKl6tw4IeF|.
medmon.semanticlab.net/doc/4713227242914722367/Ingentium-Multiple-Sclerosis	Ingentium Multiple Sclerosis	Low Socioeconomic, Education Levels Linked to Higher Disability and Disease Progression in MS, Study Says https://t.co/CtqD7dmODD https://t.co/BT4jk0wZJ0.	1	0	Ingentium|Multiple|Sclerosis	Low|Socioeconomic|,|Education|Levels|Linked|to|Higher|Disability|and|Disease|Progression|in|MS|,|Study|Says|https://t.co/CtqD7dmODD|https://t.co/BT4jk0wZJ0|.
medmon.semanticlab.net/doc/4713183005701929126/Dan--Jen-Digmann	Dan & Jen Digmann	Finally! Attractive and accessible clothes, yes please. But accessible fashion in all sizes. #MultipleSclerosis #PlusSizes https://t.co/zncVB9ob7w.	1	0	Dan|&|Jen|Digmann	Finally|!|Attractive|and|accessible|clothes|,|yes|please|.|But|accessible|fashion|in|all|sizes|.|#MultipleSclerosis|#PlusSizes|https://t.co/zncVB9ob7w|.
medmon.semanticlab.net/doc/4713173174167736501/Paul-Knoepfler	Paul Knoepfler	Upbeat Burt team pub on #stemcells for MS comes with uneasy back story. One of the more read posts on The Niche in 2019 so far. https://t.co/ERqVgO0pdL #MultipleSclerosis #stemcell.	1	0	Paul|Knoepfler	Upbeat|Burt|team|pub|on|#stemcells|for|MS|comes|with|uneasy|back|story|.|One|of|the|more|read|posts|on|The|Niche|in|2019|so|far|.|https://t.co/ERqVgO0pdL|#MultipleSclerosis|#stemcell|.
medmon.semanticlab.net/doc/4713155970922375655/SaraMKazlauskas	SaraMKazlauskas	An Interactive, Case-Based Discussion: Interpreting the Therapeutic Landscape in Multiple Sclerosis https://t.co/9GxGblY5Ab.	1	0	SaraMKazlauskas	An|Interactive|,|Case-Based|Discussion|:|Interpreting|the|Therapeutic|Landscape|in|Multiple|Sclerosis|https://t.co/9GxGblY5Ab|.
medmon.semanticlab.net/doc/4713114189354758774/Stella	Stella	hey @TheTodayShow! Multiple Sclerosis? yeah it SUCKS. the men of @ATOGVSU spend their spring break raining money and awareness for this incurable disease, by walking 160 miles during their #ATOWalksHard event🧡 these men are amazing, check them out! FightMS #TEAMAOII👣🧡.	1	0	Stella	hey|@TheTodayShow|!|Multiple|Sclerosis|?|yeah|it|SUCKS|.|the|men|of|@ATOGVSU|spend|their|spring|break|raining|money|and|awareness|for|this|incurable|disease|,|by|walking|160|miles|during|their|#ATOWalksHard|event|🧡|these|men|are|amazing|,|check|them|out|!|FightMS|#TEAMAOII|👣|🧡|.
medmon.semanticlab.net/doc/4713084697227285221/Kate-Tobin	Kate Tobin	@Prudential PLEASE HELP Me PLEASE Read my PLEA and STORY I'm DYING from MULTIPLE SCLEROSIS and I Have CANCER In My LEFT SALIVA GLAND Im In DEBT I OWE €16500 for my SPECIAL FURNITURE my RENT ARREARS BILLS ELECTRICITY BILL €298.40 HELP PLEASE donate details on my Story.	1	1	Kate|Tobin	@Prudential|PLEASE|HELP|Me|PLEASE|Read|my|PLEA|and|STORY|I'm|DYING|from|MULTIPLE|SCLEROSIS|and|I|Have|CANCER|In|My|LEFT|SALIVA|GLAND|Im|In|DEBT|I|OWE|€|16500|for|my|SPECIAL|FURNITURE|my|RENT|ARREARS|BILLS|ELECTRICITY|BILL|€|298.40|HELP|PLEASE|donate|details|on|my|Story|.
medmon.semanticlab.net/doc/4713057666642549527/Mazen-M.-Salama-MD	Mazen M. Salama MD	Multiple Sclerosis Symptoms: How Selma Blair's Story Sheds Light On Condition - https://t.co/EmIqlx21Rb https://t.co/xhSqCKanEl.	1	1	Mazen|M|.|Salama|MD	Multiple|Sclerosis|Symptoms|:|How|Selma|Blair's|Story|Sheds|Light|On|Condition|-|https://t.co/EmIqlx21Rb|https://t.co/xhSqCKanEl|.
medmon.semanticlab.net/doc/4713055205894373513/Stella	Stella	Hi @TheTodayShow! Multiple Sclerosis? It sucks. Fortunately, the men of @ATOGVSU dedicate their spring break to raising money & awareness for this incurable disease. They participate in #ATOWalksHard, where they walk 160 miles!👣🧡 #. ightMS #TEAMAOII🥰.	1	0	Stella	Hi|@TheTodayShow|!|Multiple|Sclerosis|?|It|sucks|.|Fortunately|,|the|men|of|@ATOGVSU|dedicate|their|spring|break|to|raising|money|&|awareness|for|this|incurable|disease|.|They|participate|in|#ATOWalksHard|,|where|they|walk|160|miles|!|👣|🧡|#|.|ightMS|#TEAMAOII|🥰|.
medmon.semanticlab.net/doc/4713028170566144408/healthandwealthplace	healthandwealthplace	Reuploaded: Q&A – 494 – Advanced Cases – Multiple Sclerosis, Cerebral Palsy, Multiple Sclerosis https://t.co/GMcJK6SRYB.	1	0	healthandwealthplace	Reuploaded|:|Q|&|A|–|494|–|Advanced|Cases|–|Multiple|Sclerosis|,|Cerebral|Palsy|,|Multiple|Sclerosis|https://t.co/GMcJK6SRYB|.
medmon.semanticlab.net/doc/4713025714128595638/LivingLikeYou	LivingLikeYou	LLY Blogger Willeke, knows that she is more than her #MS. #MultipleSclerosis https://t.co/aM2pYBQNrd.	1	1	LivingLikeYou	LLY|Blogger|Willeke|,|knows|that|she|is|more|than|her|#MS|.|#MultipleSclerosis|https://t.co/aM2pYBQNrd|.
medmon.semanticlab.net/doc/4713023254984277450/Zane	Zane	Bless you for your strength @SelmaBlair. #MS #MultipleSclerosis. Watch here:. https://t.co/Q1Q7wz4zgS @GMA https://t.co/VIqmeGCdYm.	1	0	Zane	Bless|you|for|your|strength|@SelmaBlair|.|#MS|#MultipleSclerosis|.|Watch|here|:|.|https://t.co/Q1Q7wz4zgS|@GMA|https://t.co/VIqmeGCdYm|.
medmon.semanticlab.net/doc/4712956897764361883/pinardophile-Neea	Épinardophile Neea	I'm Cat. Actor, musician, writer, host, MS-haver, single mom. I make people laugh, sometimes on purpose. #VisibleWomen #MultipleSclerosis https://t.co/thMVa5Gbyv.	1	1	Épinardophile|Neea	I'm|Cat|.|Actor|,|musician|,|writer|,|host|,|MS-haver|,|single|mom|.|I|make|people|laugh|,|sometimes|on|purpose|.|#VisibleWomen|#MultipleSclerosis|https://t.co/thMVa5Gbyv|.
medmon.semanticlab.net/doc/4712942151930590103/Shami-Sivasubramanian	Shami Sivasubramanian	RT @drkylieboltin: Selma Blair's First Interview About Life With Multiple Sclerosis Should Be Required Viewing https://t.co/H3jqJ2iboL.	1	1	Shami|Sivasubramanian	RT|@drkylieboltin|:|Selma|Blair's|First|Interview|About|Life|With|Multiple|Sclerosis|Should|Be|Required|Viewing|https://t.co/H3jqJ2iboL|.
medmon.semanticlab.net/doc/4712905286715371438/Anjali-Kharpal	Anjali Kharpal	RT @Lk2067: https://t.co/ttCl26hXGe Selma Blair talking about #spasmodic #dysphonia and #MultipleSclerosis.	1	1	Anjali|Kharpal	RT|@Lk2067|:|https://t.co/ttCl26hXGe|Selma|Blair|talking|about|#spasmodic|#dysphonia|and|#MultipleSclerosis|.
medmon.semanticlab.net/doc/4712880709678108846/Kimberly-Kendrick	Kimberly Kendrick	@SelmaBlair Thank you so much for going public. I am 47 with MS. DX'd over 2 yrs ago. You are such an inspiration and I appreciate your openness. It is wonderful to find people that you can relate to, their struggles and successes. I am here if you need another MSer to talk to,.	1	1	Kimberly|Kendrick	@SelmaBlair|Thank|you|so|much|for|going|public|.|I|am|47|with|MS|.|DX'd|over|2|yrs|ago|.|You|are|such|an|inspiration|and|I|appreciate|your|openness|.|It|is|wonderful|to|find|people|that|you|can|relate|to|,|their|struggles|and|successes|.|I|am|here|if|you|need|another|MSer|to|talk|to|,|.
medmon.semanticlab.net/doc/4712873338991544973/Britz	Britz	My sister suffers from MS so I've seen her go through this first hand. Many days she scares us other days she feels unstoppable.	1	1	Britz	My|sister|suffers|from|MS|so|I've|seen|her|go|through|this|first|hand|.|Many|days|she|scares|us|other|days|she|feels|unstoppable|.
medmon.semanticlab.net/doc/4712811893478310503/Miss-Arruda	Miss Arruda	Canada has one of the highest rates of Multiple Sclerosis in the world. This autoimmune disease is one that mostly affects women. Be aware of the early signs of MS, and don't forget to take your Vitamin D drops every day. @SelmaBlair is such a brave woman ❤.	1	0	Miss|Arruda	Canada|has|one|of|the|highest|rates|of|Multiple|Sclerosis|in|the|world|.|This|autoimmune|disease|is|one|that|mostly|affects|women|.|Be|aware|of|the|early|signs|of|MS|,|and|don't|forget|to|take|your|Vitamin|D|drops|every|day|.|@SelmaBlair|is|such|a|brave|woman|❤|.
medmon.semanticlab.net/doc/4712809436023556167/-.---was-100-u	𝕥𝕒𝕣𝕒 𝕜. 𝕕𝕖𝕝𝕖𝕠𝕟 ♛★ was 100% u	aware that selma blair has multiple sclerosis.	1	1	𝕥𝕒𝕣𝕒|𝕜|.|𝕕𝕖𝕝𝕖𝕠𝕟|♛|★|was|100|%|u	aware|that|selma|blair|has|multiple|sclerosis|.
medmon.semanticlab.net/doc/4712799605692706380/Tina-Bassett	Tina Bassett	I just purchased @TheHomeT - They are insanely soft & a portion of profit is donated to #MultipleSclerosis research.	1	0	Tina|Bassett	I|just|purchased|@TheHomeT|-|They|are|insanely|soft|&|a|portion|of|profit|is|donated|to|#MultipleSclerosis|research|.
medmon.semanticlab.net/doc/4712779943903904604/ACRMNDNG	ACRMNDNG	The Effects of #M2M and Adapted #Yoga on Physical and #Psychosocial Outcomes in People With #MultipleSclerosis - new in the March issue. from Hui-Ju Young, Tapan S. Mehta, Cassandra Herman, Fuchenchu Wang, James H. Rimmer. Now at https://t.co/eJDDYT2a3j @uabmedicine https://t.co/mXJn1XwrpH.	1	0	ACRMNDNG	The|Effects|of|#M2M|and|Adapted|#Yoga|on|Physical|and|#Psychosocial|Outcomes|in|People|With|#MultipleSclerosis|-|new|in|the|March|issue|.|from|Hui-Ju|Young|,|Tapan|S|.|Mehta|,|Cassandra|Herman|,|Fuchenchu|Wang|,|James|H|.|Rimmer|.|Now|at|https://t.co/eJDDYT2a3j|@uabmedicine|https://t.co/mXJn1XwrpH|.
medmon.semanticlab.net/doc/4712775029540473128/Michael-Coleman	Michael Coleman	In honor of #rarediseaseday2019 (TOMORROW!) we would like to thank Multiple Sclerosis warrior, Selma Blair, for sharing her story which will likely resonate with many of our GBS, CIDP & MMN survivors.	1	1	Michael|Coleman	In|honor|of|#rarediseaseday2019|(|TOMORROW|!|)|we|would|like|to|thank|Multiple|Sclerosis|warrior|,|Selma|Blair|,|for|sharing|her|story|which|will|likely|resonate|with|many|of|our|GBS|,|CIDP|&|MMN|survivors|.
medmon.semanticlab.net/doc/4712767655063801433/Patient-Worthy	Patient Worthy	Study Confirms Multiple Sclerosis is Twice as Prevalent as We Thought https://t.co/UdAWLEQ2FH #MS #multiplesclerosis @mssociety.	1	0	Patient|Worthy	Study|Confirms|Multiple|Sclerosis|is|Twice|as|Prevalent|as|We|Thought|https://t.co/UdAWLEQ2FH|#MS|#multiplesclerosis|@mssociety|.
medmon.semanticlab.net/doc/4712765198806413675/supercontra	supercontra	"Secondary Progressive Multiple Sclerosis sucks! One mans journey with the disease echoes—""I'm still here."" Client: WebMD. VP of Editorial Content: Stephanie Snipes. EP of Original Content: Courtney Dixon. Creative by Coat of Arms. Featuring Kenny Dyer. Prod…. https://t.co/4B7I6xwcfp https://t.co/QQzgJ0Zm0R."	1	1	supercontra	"Secondary|Progressive|Multiple|Sclerosis|sucks|!|One|mans|journey|with|the|disease|echoes|—|""|I'm|still|here|.|""|Client|:|WebMD|.|VP|of|Editorial|Content|:|Stephanie|Snipes|.|EP|of|Original|Content|:|Courtney|Dixon|.|Creative|by|Coat|of|Arms|.|Featuring|Kenny|Dyer|.|Prod|…|.|https://t.co/4B7I6xwcfp|https://t.co/QQzgJ0Zm0R|."
medmon.semanticlab.net/doc/4712752909637185992/Jim-Hjerpe	Jim Hjerpe	Selma Blair: Why Her Multiple Sclerosis Diagnosis Was Delayed https://t.co/w1FDN4Dvll.	1	1	Jim|Hjerpe	Selma|Blair|:|Why|Her|Multiple|Sclerosis|Diagnosis|Was|Delayed|https://t.co/w1FDN4Dvll|.
medmon.semanticlab.net/doc/4712730790417393314/Ruby-Nancy	Ruby Nancy	Breast cancer, retinal tears, the evolution of predators, multiple sclerosis, and inflammation in the blood-brain barrier: topics that five @boisestatelive students will investigate with support from Sigma Xi research grants. https://t.co/txVW1sr5PX #myGIAR #Students #grants https://t.co/GNeXrf4ZCa.	1	0	Ruby|Nancy	Breast|cancer|,|retinal|tears|,|the|evolution|of|predators|,|multiple|sclerosis|,|and|inflammation|in|the|blood-brain|barrier|:|topics|that|five|@boisestatelive|students|will|investigate|with|support|from|Sigma|Xi|research|grants|.|https://t.co/txVW1sr5PX|#myGIAR|#Students|#grants|https://t.co/GNeXrf4ZCa|.
medmon.semanticlab.net/doc/4712723417581522556/Pre-Existing-Condition-Alert	Pre-Existing Condition Alert	Many health insurers consider multiple sclerosis a pre-existing condition, even though it affects about 1 million Americans. If the GOP succeeds in repealing the ACA, their lives are on the line.	1	0	Pre-Existing|Condition|Alert	Many|health|insurers|consider|multiple|sclerosis|a|pre-existing|condition|,|even|though|it|affects|about|1|million|Americans|.|If|the|GOP|succeeds|in|repealing|the|ACA|,|their|lives|are|on|the|line|.
medmon.semanticlab.net/doc/4712674263974772920/Amrlim	Amrâlimê	no wonder del toro's hellboy aint got no sequel anymore.. one of them was selma blair's multiple sclerosis and i mean whats a good sequel without its original casts tho..	1	1	Amrâlimê	no|wonder|del|toro's|hellboy|aint|got|no|sequel|anymore|..|one|of|them|was|selma|blair's|multiple|sclerosis|and|i|mean|whats|a|good|sequel|without|its|original|casts|tho|..
medmon.semanticlab.net/doc/4712605447557037939/Scotty-V	Scotty V	My grandma passed from Multiple Sclerosis. I watched that happen. It hurt a lot. @SelmaBlair thank you. You are gorgeous. My grandmother was gorgeous. Both of your voices are gorgeous. Thank you. Thank you, Selma, for being a voice my grandma couldn't be. ❤️.	1	1	Scotty|V	My|grandma|passed|from|Multiple|Sclerosis|.|I|watched|that|happen|.|It|hurt|a|lot|.|@SelmaBlair|thank|you|.|You|are|gorgeous|.|My|grandmother|was|gorgeous|.|Both|of|your|voices|are|gorgeous|.|Thank|you|.|Thank|you|,|Selma|,|for|being|a|voice|my|grandma|couldn't|be|.|❤|️|.
medmon.semanticlab.net/doc/4712598076450359831/WhatsGoodAllergy	WhatsGoodAllergy	Food Allergies and Multiple Sclerosis: Study Reveals a New Link - Lab Manager Magazine: Food Allergies and Multiple Sclerosis: Study Reveals a New Link Lab Manager Magazine Like many other medical conditions, the mechanism of multiple sclerosis remains….	1	0	WhatsGoodAllergy	Food|Allergies|and|Multiple|Sclerosis|:|Study|Reveals|a|New|Link|-|Lab|Manager|Magazine|:|Food|Allergies|and|Multiple|Sclerosis|:|Study|Reveals|a|New|Link|Lab|Manager|Magazine|Like|many|other|medical|conditions|,|the|mechanism|of|multiple|sclerosis|remains|…|.
medmon.semanticlab.net/doc/4712548924479019353/Dr-Mark-Guthridge	Dr Mark Guthridge	@gracearmagh @SelmaBlair @GMA checkout the poster at the bottom of my thread the diagnosis of #multiplesclerosis. Magnetic resonance imaging (#MRI) with gadolinium enhancement is the gold standard imaging technique for the identification of demyelinating lesions in the clinical diagnosis of MS.	1	0	Dr|Mark|Guthridge	@gracearmagh|@SelmaBlair|@GMA|checkout|the|poster|at|the|bottom|of|my|thread|the|diagnosis|of|#multiplesclerosis|.|Magnetic|resonance|imaging|(|#MRI|)|with|gadolinium|enhancement|is|the|gold|standard|imaging|technique|for|the|identification|of|demyelinating|lesions|in|the|clinical|diagnosis|of|MS|.
medmon.semanticlab.net/doc/4712546464573333719/naphtoli	naphtoli	i love that the two biggest options for what in gods name is wrong with me are multiple sclerosis and peripheral neuropathy.	1	0	naphtoli	i|love|that|the|two|biggest|options|for|what|in|gods|name|is|wrong|with|me|are|multiple|sclerosis|and|peripheral|neuropathy|.
medmon.semanticlab.net/doc/4712529260042447531/Martin-S.-Matko	Martin S. Matko	@ToNY__411 So called Multiple Sclerosis is the biggest at best one of the Biggest scam of a sham con jobs to have existed!	1	0	Martin|S|.|Matko	@ToNY__411|So|called|Multiple|Sclerosis|is|the|biggest|at|best|one|of|the|Biggest|scam|of|a|sham|con|jobs|to|have|existed|!
medmon.semanticlab.net/doc/4712516971934507202/Anna-Albo	Anna Albo	“Research has shown, cannabis is a reliable alternative MS treatment for all types of multiple sclerosis. Plus with CBD oil, you don't even need to smoke it. This article explains how CBD (and medical marijuana) is used to...” https://t.co/yJmmsfv6sY #canakush #MedicalCannabis https://t.co/jIn7k949zB.	1	0	Anna|Albo	“|Research|has|shown|,|cannabis|is|a|reliable|alternative|MS|treatment|for|all|types|of|multiple|sclerosis|.|Plus|with|CBD|oil|,|you|don't|even|need|to|smoke|it|.|This|article|explains|how|CBD|(|and|medical|marijuana|)|is|used|to|...|”|https://t.co/yJmmsfv6sY|#canakush|#MedicalCannabis|https://t.co/jIn7k949zB|.
medmon.semanticlab.net/doc/4712512061611605747/Creatrix-Tiara-QueerLadyMagician	Creatrix Tiara #QueerLadyMagician	My identity became a victim, asylum seeker, English as a second language and then multiple sclerosis. But I found art. I found a way to speak to the Australian community with a common language, but I can't make a living off it. - Azizeh Astaneh. #FairPlayCreative #DiversityArtsAu.	1	0	Creatrix|Tiara|#QueerLadyMagician	My|identity|became|a|victim|,|asylum|seeker|,|English|as|a|second|language|and|then|multiple|sclerosis|.|But|I|found|art|.|I|found|a|way|to|speak|to|the|Australian|community|with|a|common|language|,|but|I|can't|make|a|living|off|it|.|-|Azizeh|Astaneh|.|#FairPlayCreative|#DiversityArtsAu|.
medmon.semanticlab.net/doc/4712509598435266587/Banish-MS-Symptoms	Banish MS Symptoms	#Multiple #Sclerosis is the most common autoimmune disorder affecting the central nervous system.	1	0	Banish|MS|Symptoms	#Multiple|#Sclerosis|is|the|most|common|autoimmune|disorder|affecting|the|central|nervous|system|.
medmon.semanticlab.net/doc/4712497311134931687/Lori-Marini	Lori Marini	❤️ @SelmaBlair #respect MS has a close place to my heart. Thank you for using your voice to create awareness #MultipleSclerosis #YouGotThis.	1	0	Lori|Marini	❤|️|@SelmaBlair|#respect|MS|has|a|close|place|to|my|heart|.|Thank|you|for|using|your|voice|to|create|awareness|#MultipleSclerosis|#YouGotThis|.
medmon.semanticlab.net/doc/4712475190869698069/A-Life-Less-Traveled	A Life Less Traveled	"Not the ""1 in a million"" I was looking for... but hey, strength in numbers 😂 #MultipleSclerosis #mswarrior #oneinamillion."	1	0	A|Life|Less|Traveled	"Not|the|""|1|in|a|million|""|I|was|looking|for|...|but|hey|,|strength|in|numbers|😂|#MultipleSclerosis|#mswarrior|#oneinamillion|."
medmon.semanticlab.net/doc/4712472732967679677/L-Georgia	L Georgia	"""Selma Blair Discusses Multiple Sclerosis, and Many Hear Their Own Story"" by JACEY FORTIN via NYT The New York Times https://t.co/zjdPjK2a2P."	1	1	L|Georgia	"""|Selma|Blair|Discusses|Multiple|Sclerosis|,|and|Many|Hear|Their|Own|Story|""|by|JACEY|FORTIN|via|NYT|The|New|York|Times|https://t.co/zjdPjK2a2P|."
medmon.semanticlab.net/doc/4712460443864839925/SimFly-BreakingNews	SimFly #BreakingNews	Selma Blair opens up about multiple sclerosis in poignant new interview – Los Angeles Times https://t.co/RR8tVZhzWR https://t.co/HJKPzI3CKp.	1	1	SimFly|#BreakingNews	Selma|Blair|opens|up|about|multiple|sclerosis|in|poignant|new|interview|–|Los|Angeles|Times|https://t.co/RR8tVZhzWR|https://t.co/HJKPzI3CKp|.
medmon.semanticlab.net/doc/4712448156360184432/Marlene-Morris	Marlene Morris	Multiple Sclerosis: 10 Symptoms of Multiple Sclerosis https://t.co/FdjWy8c0OV.	1	0	Marlene|Morris	Multiple|Sclerosis|:|10|Symptoms|of|Multiple|Sclerosis|https://t.co/FdjWy8c0OV|.
medmon.semanticlab.net/doc/4712445698388533030/Andrea-McCoy-	Andrea McCoy ☘️	Wow. Watching Selma Blair on @ABC . #MultipleSclerosis Powerful woman.	1	0	Andrea|McCoy|☘|️	Wow|.|Watching|Selma|Blair|on|@ABC|.|#MultipleSclerosis|Powerful|woman|.
medmon.semanticlab.net/doc/4712433410747681910/katmcg	katmcg	Well worth the watch to bring awareness to #MultipleSclerosis https://t.co/llpT92ddeI.	1	0	katmcg	Well|worth|the|watch|to|bring|awareness|to|#MultipleSclerosis|https://t.co/llpT92ddeI|.
medmon.semanticlab.net/doc/4712416205539107437/Shawn-J-Morris	Shawn J Morris	Just got prescribed Adderall XR for multiple sclerosis fatigue.	1	1	Shawn|J|Morris	Just|got|prescribed|Adderall|XR|for|multiple|sclerosis|fatigue|.
medmon.semanticlab.net/doc/4712401459413134791/AnnieLeeBlue-	(((AnnieLeeBlue )))	@realmorrelt @FalcoNat38 Haha Right? Mine w/ Multiple Sclerosis every day...especially when I have shingles like now.	1	1	(|(|(|AnnieLeeBlue|)|)|)	@realmorrelt|@FalcoNat38|Haha|Right|?|Mine|w|/|Multiple|Sclerosis|every|day|...|especially|when|I|have|shingles|like|now|.
medmon.semanticlab.net/doc/4712344932775421433/Mazen-M.-Salama-MD	Mazen M. Salama MD	Late-onset neutropenia following ocrelizumab therapy for multiple sclerosis - https://t.co/ccFfFTw68h https://t.co/dGsadUvnJo.	1	0	Mazen|M|.|Salama|MD	Late-onset|neutropenia|following|ocrelizumab|therapy|for|multiple|sclerosis|-|https://t.co/ccFfFTw68h|https://t.co/dGsadUvnJo|.
medmon.semanticlab.net/doc/4712342475112327382/Culturally-Delicious-Magazine	Culturally Delicious Magazine	.@ABC News Exclusive: Selma Blair talks with @RobinRoberts on @GMA about her multiple sclerosis diagnosis and getting help from Michael J. Fox https://t.co/95DWv5zg2Y.	1	1	Culturally|Delicious|Magazine	.|@ABC|News|Exclusive|:|Selma|Blair|talks|with|@RobinRoberts|on|@GMA|about|her|multiple|sclerosis|diagnosis|and|getting|help|from|Michael|J|.|Fox|https://t.co/95DWv5zg2Y|.
medmon.semanticlab.net/doc/4712327729420738649/MS-Worldwide	MS Worldwide	Multiple Sclerosis Community. Tuesday 1st January 2019 . Glentoran v Dungannon Swifts . £90.48. Thank you very much to everyone who donated to support people living with Multiple Sclerosis in Northern Ireland . William Steenson https://t.co/GxuI51VDpE.	1	0	MS|Worldwide	Multiple|Sclerosis|Community|.|Tuesday|1st|January|2019|.|Glentoran|v|Dungannon|Swifts|.|£|90.48|.|Thank|you|very|much|to|everyone|who|donated|to|support|people|living|with|Multiple|Sclerosis|in|Northern|Ireland|.|William|Steenson|https://t.co/GxuI51VDpE|.
medmon.semanticlab.net/doc/4712312982884860250/Vicky-Moore	Vicky Moore	@SelmaBlair on how she's coping with MS https://t.co/OyFr7GMhpY #courage #MultipleSclerosis @KNX1070.	1	1	Vicky|Moore	@SelmaBlair|on|how|she's|coping|with|MS|https://t.co/OyFr7GMhpY|#courage|#MultipleSclerosis|@KNX1070|.
medmon.semanticlab.net/doc/4712310525695019546/----------So-go	️ 𝓬 𝓪 𝓼 𝓼 𝓲 𝓮   ️ So go	geous!!! #cure. s #mssucks.	1	0	️|𝓬|𝓪|𝓼|𝓼|𝓲|𝓮|️|So|go	geous|!|!|!|#cure|.|s|#mssucks|.
medmon.semanticlab.net/doc/4712305609606944666/Jp-Dhanoa	Jp Dhanoa	Anxiety, Depression Contribute to Multiple Sclerosis Impaired Cognition https://t.co/0rhtqaVEkk.	1	0	Jp|Dhanoa	Anxiety|,|Depression|Contribute|to|Multiple|Sclerosis|Impaired|Cognition|https://t.co/0rhtqaVEkk|.
medmon.semanticlab.net/doc/4712303152477765481/Jennifer-Mancuso	Jennifer Mancuso	Unraveling the mysteries of multiple sclerosis. #elderlycareinShelbyCounty https://t.co/zsDz0XTzsQ.	1	0	Jennifer|Mancuso	Unraveling|the|mysteries|of|multiple|sclerosis|.|#elderlycareinShelbyCounty|https://t.co/zsDz0XTzsQ|.
medmon.semanticlab.net/doc/4712298237423062694/Michael-Surinck	Michael Surinck	Hey @GMA and @SelmaBlair, check out what @ATOWalksHard does to find a cure for Multiple Sclerosis. Help them #FightMS.	1	0	Michael|Surinck	Hey|@GMA|and|@SelmaBlair|,|check|out|what|@ATOWalksHard|does|to|find|a|cure|for|Multiple|Sclerosis|.|Help|them|#FightMS|.
medmon.semanticlab.net/doc/4712283490837253819/Genevieve-Flight	Genevieve Flight™	@GMA @SelmaBlair #MultipleSclerosis is easily reversible. Let #SelmaBlair get in touch with @ShambhallahHeal & @GenevieveFlight to help her out. No #Acute #Chronic or #Genetic #Health problem that can't be reversed with #Plant #Medicine & #Ancient #Healing Protocols including #Cancer #Tumours etc.	1	0	Genevieve|Flight|™	@GMA|@SelmaBlair|#MultipleSclerosis|is|easily|reversible|.|Let|#SelmaBlair|get|in|touch|with|@ShambhallahHeal|&|@GenevieveFlight|to|help|her|out|.|No|#Acute|#Chronic|or|#Genetic|#Health|problem|that|can't|be|reversed|with|#Plant|#Medicine|&|#Ancient|#Healing|Protocols|including|#Cancer|#Tumours|etc|.
